run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
16,57,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.902,61,55,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
17,58,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.873,63,55,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
18,59,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.867,60,52,0.0,0.005,0.001,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
19,60,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.844,64,54,0.0,0.008,0.005,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
20,61,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.859,64,55,0.0,0.003,0.001,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
21,62,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.81,63,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
22,63,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.839,62,52,0.0,0.009,0.005,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
23,64,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.885,61,54,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
24,65,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.885,61,54,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
25,66,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.836,61,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
26,67,scale-free,500,False,False,0.061,1.0,1.0,0,1,1.0,0.817,60,49,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
27,68,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.833,60,50,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
28,69,scale-free,500,False,False,0.061,1.0,1.0,0,1,1.0,0.867,60,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
29,70,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.828,64,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
30,71,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.836,61,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
31,72,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.85,60,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
32,73,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.871,62,54,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
33,74,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.869,61,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
34,75,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.823,62,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
35,76,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.806,62,50,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
36,77,scale-free,500,False,False,0.056,1.0,1.0,0,1,1.0,0.828,64,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
37,78,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.885,61,54,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
38,79,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.869,61,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
39,80,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.867,60,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
40,81,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.852,61,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
41,82,scale-free,500,False,False,0.062,1.0,1.0,0,1,1.0,0.885,61,54,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
42,83,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.887,62,55,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
43,84,scale-free,500,False,False,0.061,1.0,1.0,0,1,1.0,0.8,60,48,0.0,0.009,0.005,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
44,85,scale-free,500,False,False,0.061,1.0,1.0,0,1,1.0,0.852,61,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
45,86,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.869,61,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
46,87,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.82,61,50,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
47,88,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.806,62,50,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
48,89,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.787,61,48,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
49,90,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.852,61,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
50,91,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.836,61,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
51,92,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.902,61,55,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
52,93,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.852,61,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
53,94,scale-free,500,False,False,0.059,1.0,1.0,1,2,0.985,0.855,62,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
54,95,scale-free,500,False,False,0.063,1.0,1.0,0,1,1.0,0.793,58,46,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
55,96,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.823,62,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
56,97,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.81,63,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
57,98,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.82,61,50,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
58,99,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.869,61,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
59,100,scale-free,500,False,False,0.061,1.0,1.0,0,1,1.0,0.864,59,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
60,101,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.902,61,55,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
61,102,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.85,60,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
62,103,scale-free,500,False,False,0.061,1.0,1.0,0,1,1.0,0.898,59,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
63,104,scale-free,500,False,False,0.056,1.0,1.0,0,1,1.0,0.815,65,53,0.0,0.005,0.001,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
64,105,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.917,60,55,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
65,106,scale-free,500,False,False,0.062,1.0,1.0,0,1,1.0,0.867,60,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
66,107,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.79,62,49,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
67,108,scale-free,500,False,False,0.062,1.0,1.0,0,1,1.0,0.783,60,47,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
68,109,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.871,62,54,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
69,110,scale-free,500,False,False,0.061,1.0,1.0,0,1,1.0,0.902,61,55,0.0,0.011,0.011,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
70,111,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.905,63,57,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
71,112,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.839,62,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
72,113,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.79,62,49,0.0,0.003,0.001,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
73,114,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.855,62,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
74,115,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.852,61,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
75,116,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.887,62,55,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
76,117,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.855,62,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
77,118,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.836,61,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
78,119,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.883,60,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
79,120,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.841,63,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
80,121,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.79,62,49,0.0,0.015,0.012,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
81,122,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.817,60,49,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
82,123,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.836,61,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
83,124,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.852,61,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
84,125,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.823,62,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
85,126,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.869,61,53,0.0,0.001,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
86,127,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.839,62,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
87,128,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.817,60,49,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
88,129,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.836,61,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
89,130,scale-free,500,False,False,0.059,1.0,1.0,0,1,1.0,0.85,60,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
90,131,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.817,60,49,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
91,132,scale-free,500,False,False,0.062,1.0,1.0,0,1,1.0,0.881,59,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
92,133,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.817,60,49,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
93,134,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.857,63,54,0.0,0.001,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
94,135,scale-free,500,False,False,0.057,1.0,1.0,0,1,1.0,0.825,63,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
95,136,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.817,60,49,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
96,137,scale-free,500,False,False,0.061,1.0,1.0,0,1,1.0,0.82,61,50,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
97,138,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.79,62,49,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
98,139,scale-free,500,False,False,0.06,1.0,1.0,0,1,1.0,0.817,60,49,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
99,140,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.852,61,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
100,141,scale-free,500,False,False,0.058,1.0,1.0,0,1,1.0,0.803,61,49,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
