topology,chain_length,k_D,k_C,k_T,intrinsic_decay,run_index,seed,failure_rate,affected_share,cascade_depth,sustained_failure_steps,time_to_collapse,propagated,last_affected_node,survival_cluster_sizes,spatial_distribution,edge_count
chain,50,0.01,0.03,0.0,0.075,18,60,0.0,0.1836734693877551,35,19,16,0,35,2|4|2|4|10|5|14,network_wide,49
chain,50,0.01,0.03,0.0,0.075,19,61,0.0,0.1836734693877551,34,19,15,0,34,1|4|2|4|10|5|15,network_wide,49
chain,50,0.01,0.03,0.0,0.076,0,42,0.0,0.24489795918367346,47,19,4,1,47,4|4|5|1|2|4|2|4|10|2,network_wide,49
chain,50,0.01,0.03,0.0,0.076,1,43,0.0,0.2653061224489796,46,19,5,1,46,3|3|5|1|2|4|2|4|10|3,network_wide,49
chain,50,0.01,0.03,0.0,0.076,2,44,0.0,0.2653061224489796,45,19,4,1,45,2|3|5|1|2|4|2|4|10|4,network_wide,49
chain,50,0.01,0.03,0.0,0.076,3,45,0.0,0.2653061224489796,44,19,4,1,44,1|3|5|1|2|4|2|4|10|5,network_wide,49
chain,50,0.01,0.03,0.0,0.076,4,46,0.0,0.2653061224489796,49,19,4,1,49,3|5|1|2|4|2|4|10|5,network_wide,49
chain,50,0.01,0.03,0.0,0.076,5,47,0.0,0.24489795918367346,48,19,5,1,48,3|5|1|2|4|2|4|10|5|1,network_wide,49
chain,50,0.01,0.03,0.0,0.076,6,48,0.0,0.24489795918367346,47,19,4,1,47,3|5|1|2|4|2|4|10|5|2,network_wide,49
chain,50,0.01,0.03,0.0,0.076,7,49,0.0,0.24489795918367346,46,19,5,1,46,2|5|1|2|4|2|4|10|5|3,network_wide,49
chain,50,0.01,0.03,0.0,0.076,8,50,0.0,0.24489795918367346,45,19,5,1,45,1|5|1|2|4|2|4|10|5|4,network_wide,49
chain,50,0.01,0.03,0.0,0.076,9,51,0.0,0.22448979591836735,44,19,5,1,44,5|1|2|4|2|4|10|5|5,network_wide,49
chain,50,0.01,0.03,0.0,0.076,10,52,0.0,0.22448979591836735,43,19,6,1,43,5|1|2|4|2|4|10|5|6,network_wide,49
chain,50,0.01,0.03,0.0,0.076,11,53,0.0,0.22448979591836735,42,19,5,1,42,4|1|2|4|2|4|10|5|7,network_wide,49
chain,50,0.01,0.03,0.0,0.076,12,54,0.0,0.22448979591836735,41,19,5,1,41,3|1|2|4|2|4|10|5|8,network_wide,49
chain,50,0.01,0.03,0.0,0.076,13,55,0.0,0.22448979591836735,40,19,5,1,40,2|1|2|4|2|4|10|5|9,network_wide,49
chain,50,0.01,0.03,0.0,0.076,14,56,0.0,0.22448979591836735,39,19,5,1,39,1|1|2|4|2|4|10|5|10,network_wide,49
chain,50,0.01,0.03,0.0,0.076,15,57,0.0,0.20408163265306123,38,19,16,1,38,1|2|4|2|4|10|5|11,network_wide,49
chain,50,0.01,0.03,0.0,0.076,16,58,0.0,0.20408163265306123,37,19,15,1,37,1|2|4|2|4|10|5|12,network_wide,49
chain,50,0.01,0.03,0.0,0.076,17,59,0.0,0.1836734693877551,36,19,16,0,36,2|4|2|4|10|5|13,network_wide,49
chain,50,0.01,0.03,0.0,0.076,18,60,0.0,0.1836734693877551,35,19,16,0,35,2|4|2|4|10|5|14,network_wide,49
chain,50,0.01,0.03,0.0,0.076,19,61,0.0,0.1836734693877551,34,19,15,0,34,1|4|2|4|10|5|15,network_wide,49
chain,50,0.01,0.03,0.0,0.078,0,42,0.0,0.2653061224489796,47,19,4,1,47,4|4|5|1|2|4|2|4|1|8|2,network_wide,49
chain,50,0.01,0.03,0.0,0.078,1,43,0.0,0.2857142857142857,46,19,5,1,46,3|3|5|1|2|4|2|4|1|8|3,network_wide,49
chain,50,0.01,0.03,0.0,0.078,2,44,0.0,0.2857142857142857,45,19,4,1,45,2|3|5|1|2|4|2|4|1|8|4,network_wide,49
chain,50,0.01,0.03,0.0,0.078,3,45,0.0,0.2653061224489796,44,19,4,1,44,1|4|5|1|2|4|2|4|1|8|5,network_wide,49
chain,50,0.01,0.03,0.0,0.078,4,46,0.0,0.2857142857142857,49,19,4,1,49,3|5|1|2|4|2|4|1|8|5,network_wide,49
chain,50,0.01,0.03,0.0,0.078,5,47,0.0,0.2653061224489796,48,19,5,1,48,3|5|1|2|4|2|4|1|8|5|1,network_wide,49
chain,50,0.01,0.03,0.0,0.078,6,48,0.0,0.2653061224489796,47,19,4,1,47,3|5|1|2|4|2|4|1|8|5|2,network_wide,49
chain,50,0.01,0.03,0.0,0.078,7,49,0.0,0.2653061224489796,46,19,5,1,46,2|5|1|2|4|2|4|1|8|5|3,network_wide,49
chain,50,0.01,0.03,0.0,0.078,8,50,0.0,0.2653061224489796,45,19,5,1,45,1|5|1|2|4|2|4|1|8|5|4,network_wide,49
