topology,chain_length,k_D,k_C,k_T,intrinsic_decay,run_index,seed,failure_rate,affected_share,cascade_depth,sustained_failure_steps,time_to_collapse,propagated,last_affected_node,survival_cluster_sizes,spatial_distribution,edge_count
chain,50,0.01,0.02,0.0,0.05,11,53,0.0,0.3469387755102041,47,11,4,1,47,4|1|2|4|1|3|3|5|3|1|4|2,network_wide,49
chain,50,0.01,0.02,0.0,0.05,12,54,0.0,0.32653061224489793,46,11,5,1,46,2|1|2|4|1|4|3|5|3|1|4|3,network_wide,49
chain,50,0.01,0.02,0.0,0.05,13,55,0.0,0.32653061224489793,45,11,5,1,45,2|1|2|4|1|4|3|5|3|1|4|4,network_wide,49
chain,50,0.01,0.02,0.0,0.05,14,56,0.0,0.3469387755102041,44,11,4,1,44,1|1|2|4|1|3|3|5|3|1|4|5,network_wide,49
chain,50,0.01,0.02,0.0,0.05,15,57,0.0,0.32653061224489793,43,11,15,1,43,1|2|4|1|3|3|5|3|1|4|6,network_wide,49
chain,50,0.01,0.02,0.0,0.05,16,58,0.0,0.30612244897959184,42,11,15,1,42,1|2|4|1|4|3|5|3|1|4|7,network_wide,49
chain,50,0.01,0.02,0.0,0.05,17,59,0.0,0.30612244897959184,41,11,14,1,41,2|4|1|3|3|5|3|1|4|8,network_wide,49
chain,50,0.01,0.02,0.0,0.05,18,60,0.0,0.2857142857142857,40,11,15,1,40,2|4|1|4|3|5|3|1|4|9,network_wide,49
chain,50,0.01,0.02,0.0,0.05,19,61,0.0,0.30612244897959184,39,11,15,1,39,1|4|1|3|3|5|3|1|4|10,network_wide,49
chain,50,0.01,0.02,0.0,0.1,0,42,0.0,0.14285714285714285,46,8,5,0,46,4|4|5|12|4|1|10|3,network_wide,49
chain,50,0.01,0.02,0.0,0.1,1,43,0.0,0.12244897959183673,45,8,45,0,45,3|4|18|4|1|10|4,network_wide,49
chain,50,0.01,0.02,0.0,0.1,2,44,0.0,0.14285714285714285,44,8,5,0,44,2|4|5|12|4|1|10|5,network_wide,49
chain,50,0.01,0.02,0.0,0.1,3,45,0.0,0.14285714285714285,43,8,4,0,43,1|4|5|12|4|1|10|6,network_wide,49
chain,50,0.01,0.02,0.0,0.1,4,46,0.0,0.14285714285714285,49,8,5,0,49,5|5|12|4|1|10|6,network_wide,49
chain,50,0.01,0.02,0.0,0.1,5,47,0.0,0.14285714285714285,48,8,6,0,48,4|5|12|4|1|10|6|1,network_wide,49
chain,50,0.01,0.02,0.0,0.1,6,48,0.0,0.14285714285714285,47,8,5,0,47,3|5|12|4|1|10|6|2,network_wide,49
chain,50,0.01,0.02,0.0,0.1,7,49,0.0,0.14285714285714285,46,8,5,0,46,2|5|12|4|1|10|6|3,network_wide,49
chain,50,0.01,0.02,0.0,0.1,8,50,0.0,0.14285714285714285,45,8,5,0,45,1|5|12|4|1|10|6|4,network_wide,49
chain,50,0.01,0.02,0.0,0.1,9,51,0.0,0.10204081632653061,44,8,102,0,44,19|4|1|10|6|5,network_wide,49
chain,50,0.01,0.02,0.0,0.1,10,52,0.0,0.10204081632653061,43,8,102,0,43,18|4|1|10|6|6,network_wide,49
chain,50,0.01,0.02,0.0,0.1,11,53,0.0,0.12244897959183673,42,8,6,0,42,4|12|4|1|10|6|7,network_wide,49
chain,50,0.01,0.02,0.0,0.1,12,54,0.0,0.10204081632653061,41,8,102,0,41,16|4|1|10|6|8,network_wide,49
chain,50,0.01,0.02,0.0,0.1,13,55,0.0,0.10204081632653061,40,8,102,0,40,15|4|1|10|6|9,network_wide,49
chain,50,0.01,0.02,0.0,0.1,14,56,0.0,0.12244897959183673,39,8,6,0,39,1|12|4|1|10|6|10,network_wide,49
chain,50,0.01,0.02,0.0,0.1,15,57,0.0,0.10204081632653061,38,8,102,0,38,12|4|1|10|6|11,network_wide,49
