run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
15,56,small-world,500,True,True,0.968,1.0,1.0,13,14,0.803,0.0,1,0,0.2,0.867,0.814,6,6,1.0,93.333,39,0.505,0.417,0.505,100,0,,False,True,0.0,none,0,0,0
16,57,small-world,500,True,True,0.96,1.0,1.0,11,12,0.836,0.0,0,0,0.2,0.844,0.783,6,6,1.0,91.667,35,0.508,0.417,0.508,100,0,,False,True,0.0,none,0,0,0
17,58,small-world,500,True,True,0.953,1.0,1.0,15,16,0.691,0.0,1,0,0.2,0.823,0.773,6,6,1.0,90.0,43,0.475,0.391,0.475,100,0,,False,True,0.0,none,0,0,0
18,59,small-world,500,True,True,0.967,1.0,1.0,14,15,0.803,0.0,0,0,0.2,0.88,0.846,6,6,1.0,95.0,46,0.533,0.451,0.533,100,0,,False,True,0.0,none,0,0,0
19,60,small-world,500,True,True,0.969,1.0,1.0,14,15,0.779,0.0,2,0,0.2,0.866,0.809,6,6,1.0,90.0,42,0.506,0.427,0.506,100,0,,False,True,0.0,none,0,0,0
20,61,small-world,500,True,True,0.963,1.0,1.0,17,18,0.75,0.0,1,0,0.2,0.871,0.829,6,6,1.0,95.0,54,0.509,0.424,0.509,100,0,,False,True,0.0,none,0,0,0
21,62,small-world,500,True,True,0.96,1.0,1.0,14,15,0.794,0.0,2,0,0.2,0.836,0.779,6,6,1.0,90.0,47,0.492,0.407,0.492,100,0,,False,True,0.0,none,0,0,0
22,63,small-world,500,True,True,0.948,1.0,1.0,17,18,0.757,0.333,3,1,0.2,0.886,0.841,6,6,1.0,90.0,52,0.489,0.425,0.489,100,0,,False,True,0.0,none,0,0,0
23,64,small-world,500,True,True,0.969,1.0,1.0,15,16,0.776,0.0,5,0,0.2,0.874,0.811,6,6,1.0,90.0,46,0.474,0.403,0.474,100,0,,False,True,0.0,none,0,0,0
24,65,small-world,500,True,True,0.969,1.0,1.0,16,17,0.721,0.0,3,0,0.2,0.869,0.823,6,6,1.0,108.333,52,0.509,0.423,0.509,100,0,,False,True,0.0,none,0,0,0
25,66,small-world,500,True,True,0.961,1.0,1.0,13,14,0.809,0.0,1,0,0.2,0.88,0.839,6,6,1.0,90.0,47,0.541,0.452,0.541,100,0,,False,True,0.0,none,0,0,0
26,67,small-world,500,True,True,0.968,1.0,1.0,14,15,0.794,0.5,2,1,0.2,0.861,0.802,6,6,1.0,96.667,41,0.5,0.418,0.5,100,0,,False,True,0.0,none,0,0,0
27,68,small-world,500,True,True,0.955,1.0,1.0,16,17,0.725,0.333,3,1,0.2,0.811,0.761,6,6,1.0,90.0,50,0.46,0.383,0.46,100,0,,False,True,0.0,none,0,0,0
28,69,small-world,500,True,True,0.956,1.0,1.0,20,21,0.627,0.0,4,0,0.2,0.854,0.807,6,6,1.0,90.0,61,0.468,0.399,0.468,100,0,,False,True,0.0,none,0,0,0
29,70,small-world,500,True,True,0.965,1.0,1.0,21,22,0.687,0.5,4,2,0.2,0.863,0.823,6,6,1.0,93.333,66,0.472,0.397,0.472,100,0,,False,True,0.0,none,0,0,0
30,71,small-world,500,True,True,0.956,1.0,1.0,19,20,0.725,0.2,5,1,0.2,0.858,0.821,6,6,1.0,95.0,55,0.495,0.414,0.495,100,0,,False,True,0.0,none,0,0,0
31,72,small-world,500,True,True,0.969,1.0,1.0,13,14,0.809,0.0,0,0,0.2,0.885,0.837,6,6,1.0,91.667,41,0.527,0.441,0.527,100,0,,False,True,0.0,none,0,0,0
32,73,small-world,500,True,True,0.958,1.0,1.0,16,17,0.754,0.5,6,3,0.2,0.833,0.785,6,6,1.0,93.333,51,0.469,0.392,0.469,100,0,,False,True,0.0,none,0,0,0
33,74,small-world,500,True,True,0.958,1.0,1.0,13,14,0.803,0.0,0,0,0.2,0.82,0.77,6,6,1.0,93.333,44,0.5,0.416,0.5,100,0,,False,True,0.0,none,0,0,0
34,75,small-world,500,True,True,0.966,1.0,1.0,16,17,0.75,0.0,2,0,0.2,0.873,0.817,6,6,1.0,90.0,47,0.464,0.397,0.464,100,0,,False,True,0.0,none,0,0,0
35,76,small-world,500,True,True,0.958,1.0,1.0,13,13,0.821,0.333,3,1,0.2,0.869,0.814,6,6,1.0,90.0,42,0.505,0.425,0.505,100,0,,False,True,0.0,none,0,0,0
36,77,small-world,500,True,True,0.968,1.0,1.0,19,20,0.729,0.0,4,0,0.2,0.883,0.833,6,6,1.0,93.333,60,0.453,0.381,0.453,100,0,,False,True,0.0,none,0,0,0
37,78,small-world,500,True,True,0.962,1.0,1.0,8,9,0.882,0.0,1,0,0.2,0.882,0.827,6,6,1.0,91.667,25,0.556,0.46,0.556,100,0,,False,True,0.0,none,0,0,0
38,79,small-world,500,True,True,0.966,1.0,1.0,15,15,0.776,0.0,2,0,0.2,0.884,0.842,6,6,1.0,91.667,43,0.513,0.434,0.513,100,0,,False,True,0.0,none,0,0,0
39,80,small-world,500,True,True,0.955,1.0,1.0,14,15,0.788,0.0,1,0,0.2,0.86,0.805,6,6,1.0,93.333,44,0.483,0.398,0.483,100,0,,False,True,0.0,none,0,0,0
40,81,small-world,500,True,True,0.967,1.0,1.0,15,16,0.783,0.0,1,0,0.2,0.877,0.823,6,6,1.0,90.0,51,0.49,0.406,0.49,100,0,,False,True,0.0,none,0,0,0
41,82,small-world,500,True,True,0.962,1.0,1.0,11,11,0.846,0.0,1,0,0.2,0.85,0.79,6,6,1.0,90.0,37,0.509,0.423,0.509,100,0,,False,True,0.0,none,0,0,0
42,83,small-world,500,True,True,0.968,1.0,1.0,17,17,0.758,0.0,2,0,0.2,0.893,0.845,6,6,1.0,91.667,52,0.496,0.418,0.496,100,0,,False,True,0.0,none,0,0,0
43,84,small-world,500,True,True,0.941,1.0,1.0,15,16,0.766,0.0,1,0,0.2,0.826,0.778,6,6,1.0,91.667,53,0.472,0.393,0.472,100,0,,False,True,0.0,none,0,0,0
44,85,small-world,500,True,True,0.958,1.0,1.0,15,16,0.786,0.0,3,0,0.2,0.873,0.829,6,6,1.0,95.0,48,0.541,0.46,0.541,100,0,,False,True,0.0,none,0,0,0
45,86,small-world,500,True,True,0.936,1.0,1.0,18,19,0.743,0.333,6,2,0.2,0.812,0.762,6,6,1.0,90.0,54,0.48,0.402,0.48,100,0,,False,True,0.0,none,0,0,0
46,87,small-world,500,True,True,0.968,1.0,1.0,10,11,0.853,0.0,1,0,0.2,0.854,0.79,6,6,1.0,90.0,43,0.507,0.415,0.507,100,0,,False,True,0.0,none,0,0,0
47,88,small-world,500,True,True,0.96,1.0,1.0,17,18,0.746,0.0,5,0,0.2,0.857,0.811,6,6,1.0,90.0,53,0.474,0.419,0.474,100,0,,False,True,0.0,none,0,0,0
48,89,small-world,500,True,True,0.958,1.0,1.0,22,23,0.672,0.333,6,2,0.2,0.874,0.828,6,6,1.0,90.0,63,0.432,0.365,0.432,100,0,,False,True,0.0,none,0,0,0
49,90,small-world,500,True,True,0.955,1.0,1.0,17,17,0.746,0.25,4,1,0.2,0.834,0.779,6,6,1.0,91.667,53,0.457,0.382,0.457,100,0,,False,True,0.0,none,0,0,0
50,91,small-world,500,True,True,0.964,1.0,1.0,20,20,0.708,0.667,6,4,0.2,0.871,0.831,6,6,1.0,90.0,59,0.471,0.396,0.471,100,0,,False,True,0.0,none,0,0,0
51,92,small-world,500,True,True,0.97,1.0,1.0,14,15,0.8,0.0,1,0,0.2,0.885,0.844,6,6,1.0,103.333,49,0.542,0.454,0.542,100,0,,False,True,0.0,none,0,0,0
52,93,small-world,500,True,True,0.956,1.0,1.0,19,20,0.676,0.0,5,0,0.2,0.862,0.815,6,6,1.0,90.0,55,0.471,0.407,0.471,100,0,,False,True,0.0,none,0,0,0
53,94,small-world,500,True,True,0.96,1.0,1.0,20,21,0.696,0.0,2,0,0.2,0.869,0.824,6,6,1.0,91.667,61,0.498,0.42,0.498,100,0,,False,True,0.0,none,0,0,0
54,95,small-world,500,True,True,0.97,1.0,1.0,9,10,0.87,0.0,1,0,0.2,0.883,0.818,6,6,1.0,93.333,32,0.522,0.426,0.522,100,0,,False,True,0.0,none,0,0,0
55,96,small-world,500,True,True,0.964,1.0,1.0,19,20,0.712,0.375,8,3,0.2,0.868,0.819,6,6,1.0,90.0,64,0.444,0.369,0.444,100,0,,False,True,0.0,none,0,0,0
56,97,small-world,500,True,True,0.924,1.0,1.0,24,25,0.523,0.455,11,5,0.2,0.766,0.726,6,6,1.0,90.0,66,0.416,0.36,0.416,100,0,,False,True,0.0,none,0,0,0
57,98,small-world,500,True,True,0.953,1.0,1.0,15,16,0.773,0.0,4,0,0.2,0.825,0.761,6,6,1.0,90.0,54,0.442,0.366,0.442,100,0,,False,True,0.0,none,0,0,0
58,99,small-world,500,True,True,0.965,1.0,1.0,21,22,0.578,0.167,6,1,0.2,0.881,0.828,6,6,1.0,90.0,66,0.444,0.379,0.444,100,0,,False,True,0.0,none,0,0,0
59,100,small-world,500,True,True,0.961,1.0,1.0,14,15,0.788,0.0,2,0,0.2,0.804,0.744,6,6,1.0,91.667,46,0.456,0.379,0.456,100,0,,False,True,0.0,none,0,0,0
60,101,small-world,500,True,True,0.931,1.0,1.0,21,22,0.609,0.0,3,0,0.2,0.798,0.764,6,6,1.0,93.333,58,0.448,0.371,0.448,100,0,,False,True,0.0,none,0,0,0
61,102,small-world,500,True,True,0.965,1.0,1.0,13,14,0.803,0.0,1,0,0.2,0.892,0.854,6,6,1.0,93.333,38,0.553,0.465,0.553,100,0,,False,True,0.0,none,0,0,0
62,103,small-world,500,True,True,0.967,1.0,1.0,13,14,0.8,0.0,0,0,0.2,0.871,0.816,6,6,1.0,95.0,40,0.527,0.434,0.527,100,0,,False,True,0.0,none,0,0,0
63,104,small-world,500,True,True,0.959,1.0,1.0,18,19,0.735,0.167,6,1,0.2,0.819,0.772,6,6,1.0,90.0,60,0.446,0.374,0.446,100,0,,False,True,0.0,none,0,0,0
64,105,small-world,500,True,True,0.962,1.0,1.0,9,10,0.866,0.0,1,0,0.2,0.875,0.824,6,6,1.0,91.667,32,0.546,0.458,0.546,100,0,,False,True,0.0,none,0,0,0
65,106,small-world,500,True,True,0.96,1.0,1.0,15,16,0.776,0.5,4,2,0.2,0.86,0.804,6,6,1.0,90.0,52,0.473,0.395,0.473,100,0,,False,True,0.0,none,0,0,0
66,107,small-world,500,True,True,0.962,1.0,1.0,17,18,0.761,0.0,1,0,0.2,0.838,0.797,6,6,1.0,101.667,58,0.498,0.417,0.498,100,0,,False,True,0.0,none,0,0,0
67,108,small-world,500,True,True,0.959,1.0,1.0,20,21,0.656,0.0,3,0,0.2,0.87,0.826,6,6,1.0,93.333,54,0.471,0.403,0.471,100,0,,False,True,0.0,none,0,0,0
68,109,small-world,500,True,True,0.938,1.0,1.0,12,13,0.806,0.0,1,0,0.2,0.819,0.765,6,6,1.0,96.667,40,0.512,0.426,0.512,100,0,,False,True,0.0,none,0,0,0
69,110,small-world,500,True,True,0.969,1.0,1.0,17,18,0.721,0.333,3,1,0.2,0.896,0.857,6,6,1.0,91.667,47,0.499,0.426,0.499,100,0,,False,True,0.0,none,0,0,0
70,111,small-world,500,True,True,0.958,1.0,1.0,14,15,0.6,0.0,0,0,0.2,0.887,0.85,6,6,1.0,93.333,44,0.547,0.449,0.547,100,0,,False,True,0.0,none,0,0,0
71,112,small-world,500,True,True,0.968,1.0,1.0,13,14,0.812,0.5,2,1,0.2,0.889,0.831,6,6,1.0,95.0,35,0.513,0.436,0.513,100,0,,False,True,0.0,none,0,0,0
72,113,small-world,500,True,True,0.96,1.0,1.0,15,16,0.769,0.0,2,0,0.2,0.799,0.748,6,6,1.0,91.667,53,0.45,0.373,0.45,100,0,,False,True,0.0,none,0,0,0
73,114,small-world,500,True,True,0.961,1.0,1.0,10,11,0.855,0.0,3,0,0.2,0.856,0.807,6,6,1.0,95.0,39,0.523,0.434,0.523,100,0,,False,True,0.0,none,0,0,0
74,115,small-world,500,True,True,0.965,1.0,1.0,11,12,0.833,0.0,2,0,0.2,0.823,0.756,6,6,1.0,93.333,39,0.493,0.412,0.493,100,0,,False,True,0.0,none,0,0,0
75,116,small-world,500,True,True,0.948,1.0,1.0,30,31,0.366,0.143,7,1,0.2,0.861,0.821,6,6,1.0,90.0,77,0.413,0.355,0.413,100,0,,False,True,0.0,none,0,0,0
76,117,small-world,500,True,True,0.969,1.0,1.0,13,14,0.809,0.5,2,1,0.2,0.894,0.841,6,6,1.0,91.667,39,0.51,0.418,0.51,100,0,,False,True,0.0,none,0,0,0
77,118,small-world,500,True,True,0.965,1.0,1.0,15,16,0.786,0.25,4,1,0.2,0.859,0.816,6,6,1.0,90.0,51,0.504,0.423,0.504,100,0,,False,True,0.0,none,0,0,0
78,119,small-world,500,True,True,0.967,1.0,1.0,17,18,0.746,0.333,3,1,0.2,0.873,0.835,6,6,1.0,90.0,55,0.523,0.441,0.523,100,0,,False,True,0.0,none,0,0,0
79,120,small-world,500,True,True,0.965,1.0,1.0,19,19,0.716,0.333,3,1,0.2,0.882,0.832,6,6,1.0,98.333,58,0.491,0.406,0.491,100,0,,False,True,0.0,none,0,0,0
80,121,small-world,500,True,True,0.953,1.0,1.0,14,15,0.794,0.167,6,1,0.2,0.826,0.757,6,6,1.0,91.667,51,0.458,0.378,0.458,100,0,,False,True,0.0,none,0,0,0
81,122,small-world,500,True,True,0.968,1.0,1.0,12,13,0.824,0.0,0,0,0.2,0.867,0.808,6,6,1.0,93.333,44,0.507,0.421,0.507,100,0,,False,True,0.0,none,0,0,0
82,123,small-world,500,True,True,0.967,1.0,1.0,14,15,0.781,0.5,4,2,0.2,0.864,0.817,6,6,1.0,91.667,45,0.517,0.428,0.517,100,0,,False,True,0.0,none,0,0,0
83,124,small-world,500,True,True,0.954,1.0,1.0,12,13,0.824,0.0,1,0,0.2,0.869,0.803,6,6,1.0,95.0,37,0.511,0.417,0.511,100,0,,False,True,0.0,none,0,0,0
84,125,small-world,500,True,True,0.952,1.0,1.0,19,20,0.725,0.0,1,0,0.2,0.895,0.858,6,6,1.0,93.333,59,0.508,0.433,0.508,100,0,,False,True,0.0,none,0,0,0
85,126,small-world,500,True,True,0.95,1.0,1.0,13,14,0.809,0.0,1,0,0.2,0.854,0.792,6,6,1.0,91.667,45,0.49,0.41,0.49,100,0,,False,True,0.0,none,0,0,0
86,127,small-world,500,True,True,0.934,1.0,1.0,24,25,0.647,0.3,10,3,0.2,0.822,0.782,6,6,1.0,90.0,70,0.4,0.346,0.4,100,0,,False,True,0.0,none,0,0,0
87,128,small-world,500,True,True,0.948,1.0,1.0,14,15,0.797,0.0,3,0,0.2,0.831,0.784,6,6,1.0,95.0,50,0.509,0.424,0.509,100,0,,False,True,0.0,none,0,0,0
88,129,small-world,500,True,True,0.962,1.0,1.0,17,17,0.761,0.333,3,1,0.2,0.892,0.836,6,6,1.0,90.0,56,0.476,0.4,0.476,100,0,,False,True,0.0,none,0,0,0
89,130,small-world,500,True,True,0.928,1.0,1.0,15,16,0.773,0.25,4,1,0.2,0.805,0.757,6,6,1.0,96.667,48,0.489,0.407,0.489,100,0,,False,True,0.0,none,0,0,0
90,131,small-world,500,True,True,0.968,1.0,1.0,14,14,0.8,0.0,3,0,0.2,0.871,0.803,6,6,1.0,90.0,45,0.469,0.384,0.469,100,0,,False,True,0.0,none,0,0,0
91,132,small-world,500,True,True,0.954,1.0,1.0,20,19,0.719,0.25,4,1,0.2,0.885,0.831,6,6,1.0,100.0,61,0.466,0.395,0.466,100,0,,False,True,0.0,none,0,0,0
92,133,small-world,500,True,True,0.959,1.0,1.0,16,17,0.754,0.2,5,1,0.2,0.832,0.777,6,6,1.0,90.0,44,0.459,0.376,0.459,100,0,,False,True,0.0,none,0,0,0
93,134,small-world,500,True,True,0.968,1.0,1.0,13,13,0.815,0.0,1,0,0.2,0.895,0.847,6,6,1.0,95.0,41,0.534,0.443,0.534,100,0,,False,True,0.0,none,0,0,0
94,135,small-world,500,True,True,0.954,1.0,1.0,19,20,0.701,0.167,6,1,0.2,0.826,0.775,6,6,1.0,90.0,55,0.446,0.393,0.446,100,0,,False,True,0.0,none,0,0,0
95,136,small-world,500,True,True,0.962,1.0,1.0,14,15,0.797,0.0,4,0,0.2,0.831,0.78,6,6,1.0,90.0,44,0.481,0.4,0.481,100,0,,False,True,0.0,none,0,0,0
96,137,small-world,500,True,True,0.969,1.0,1.0,16,17,0.761,0.5,4,2,0.2,0.874,0.824,6,6,1.0,90.0,54,0.482,0.399,0.482,100,0,,False,True,0.0,none,0,0,0
97,138,small-world,500,True,True,0.966,1.0,1.0,12,13,0.821,0.0,0,0,0.2,0.893,0.848,6,6,1.0,91.667,37,0.524,0.436,0.524,100,0,,False,True,0.0,none,0,0,0
98,139,small-world,500,True,True,0.961,1.0,1.0,24,25,0.636,0.333,3,1,0.2,0.818,0.765,6,6,1.0,90.0,72,0.409,0.34,0.409,100,0,,False,True,0.0,none,0,0,0
99,140,small-world,500,True,True,0.952,1.0,1.0,26,27,0.413,0.25,8,2,0.2,0.852,0.813,6,6,1.0,90.0,76,0.444,0.376,0.444,100,0,,False,True,0.0,none,0,0,0
100,141,small-world,500,True,True,0.957,1.0,1.0,16,17,0.682,0.0,0,0,0.2,0.871,0.814,6,6,1.0,95.0,49,0.493,0.414,0.493,100,0,,False,True,0.0,none,0,0,0
