batch_id,weight_profile,psi_lambda,psi_lambda_locked,psi_threshold,scenario,profile,run_index,seed,event_observed,first_event_step,detect_step,detected_before_or_at_event,false_positive
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,low_stress,7,7367,1,99,85,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,low_stress,8,7368,1,91,84,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,low_stress,9,7369,1,95,81,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,mid_stress,0,7370,1,66,56,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,mid_stress,1,7371,1,65,58,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,mid_stress,2,7372,1,66,59,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,mid_stress,3,7373,1,66,58,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,mid_stress,4,7374,1,67,60,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,mid_stress,5,7375,1,66,59,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,mid_stress,6,7376,1,65,56,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,mid_stress,7,7377,1,67,60,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,mid_stress,8,7378,1,67,58,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,mid_stress,9,7379,1,66,58,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,high_stress,0,7380,1,25,21,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,high_stress,1,7381,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,high_stress,2,7382,1,29,26,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,high_stress,3,7383,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,high_stress,4,7384,1,27,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,high_stress,5,7385,1,27,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,high_stress,6,7386,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,high_stress,7,7387,1,28,24,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,high_stress,8,7388,1,26,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,federation_cluster_attack,high_stress,9,7389,1,26,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,low_stress,0,7390,1,88,78,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,low_stress,1,7391,1,88,83,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,low_stress,2,7392,1,86,77,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,low_stress,3,7393,1,88,76,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,low_stress,4,7394,1,87,77,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,low_stress,5,7395,1,86,77,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,low_stress,6,7396,1,80,71,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,low_stress,7,7397,1,85,75,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,low_stress,8,7398,1,88,75,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,low_stress,9,7399,1,88,76,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,mid_stress,0,7400,1,60,54,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,mid_stress,1,7401,1,60,54,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,mid_stress,2,7402,1,61,52,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,mid_stress,3,7403,1,61,54,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,mid_stress,4,7404,1,60,53,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,mid_stress,5,7405,1,61,54,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,mid_stress,6,7406,1,57,52,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,mid_stress,7,7407,1,59,54,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,mid_stress,8,7408,1,61,54,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,mid_stress,9,7409,1,60,52,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,high_stress,0,7410,1,24,20,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,high_stress,1,7411,1,23,21,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,high_stress,2,7412,1,24,21,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,high_stress,3,7413,1,27,24,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,high_stress,4,7414,1,24,21,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,high_stress,5,7415,1,25,21,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,high_stress,6,7416,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,high_stress,7,7417,1,25,21,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,high_stress,8,7418,1,25,21,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.38,psi_corruption,high_stress,9,7419,1,25,21,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,low_stress,0,7300,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,low_stress,1,7301,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,low_stress,2,7302,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,low_stress,3,7303,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,low_stress,4,7304,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,low_stress,5,7305,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,low_stress,6,7306,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,low_stress,7,7307,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,low_stress,8,7308,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,low_stress,9,7309,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,mid_stress,0,7310,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,mid_stress,1,7311,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,mid_stress,2,7312,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,mid_stress,3,7313,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,mid_stress,4,7314,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,mid_stress,5,7315,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,mid_stress,6,7316,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,mid_stress,7,7317,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,mid_stress,8,7318,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,mid_stress,9,7319,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,high_stress,0,7320,1,30,25,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,high_stress,1,7321,1,32,26,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,high_stress,2,7322,1,29,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,high_stress,3,7323,1,32,25,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,high_stress,4,7324,1,30,24,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,high_stress,5,7325,1,32,25,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,high_stress,6,7326,1,31,25,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,high_stress,7,7327,1,32,26,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,high_stress,8,7328,1,31,25,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,async_message_loss,high_stress,9,7329,1,32,26,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,low_stress,0,7330,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,low_stress,1,7331,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,low_stress,2,7332,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,low_stress,3,7333,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,low_stress,4,7334,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,low_stress,5,7335,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,low_stress,6,7336,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,low_stress,7,7337,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,low_stress,8,7338,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,low_stress,9,7339,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,mid_stress,0,7340,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,mid_stress,1,7341,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,mid_stress,2,7342,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,mid_stress,3,7343,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,mid_stress,4,7344,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,mid_stress,5,7345,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,mid_stress,6,7346,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,mid_stress,7,7347,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,mid_stress,8,7348,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,mid_stress,9,7349,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,high_stress,0,7350,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,high_stress,1,7351,1,26,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,high_stress,2,7352,1,23,21,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,high_stress,3,7353,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,high_stress,4,7354,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,high_stress,5,7355,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,high_stress,6,7356,1,26,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,high_stress,7,7357,1,26,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,high_stress,8,7358,1,25,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_bridge_stress,high_stress,9,7359,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,low_stress,0,7360,1,98,89,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,low_stress,1,7361,1,98,92,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,low_stress,2,7362,1,99,89,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,low_stress,3,7363,1,101,97,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,low_stress,4,7364,1,99,90,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,low_stress,5,7365,1,100,92,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,low_stress,6,7366,1,97,88,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,low_stress,7,7367,1,99,90,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,low_stress,8,7368,1,91,87,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,low_stress,9,7369,1,95,81,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,mid_stress,0,7370,1,66,57,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,mid_stress,1,7371,1,65,60,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,mid_stress,2,7372,1,66,61,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,mid_stress,3,7373,1,66,60,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,mid_stress,4,7374,1,67,62,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,mid_stress,5,7375,1,66,61,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,mid_stress,6,7376,1,65,57,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,mid_stress,7,7377,1,67,63,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,mid_stress,8,7378,1,67,61,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,mid_stress,9,7379,1,66,61,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,high_stress,0,7380,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,high_stress,1,7381,1,25,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,high_stress,2,7382,1,29,27,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,high_stress,3,7383,1,25,24,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,high_stress,4,7384,1,27,24,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,high_stress,5,7385,1,27,24,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,high_stress,6,7386,1,25,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,high_stress,7,7387,1,28,25,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,high_stress,8,7388,1,26,24,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,federation_cluster_attack,high_stress,9,7389,1,26,24,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,low_stress,0,7390,1,88,80,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,low_stress,1,7391,1,88,85,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,low_stress,2,7392,1,86,79,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,low_stress,3,7393,1,88,80,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,low_stress,4,7394,1,87,79,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,low_stress,5,7395,1,86,79,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,low_stress,6,7396,1,80,72,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,low_stress,7,7397,1,85,76,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,low_stress,8,7398,1,88,77,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,low_stress,9,7399,1,88,79,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,mid_stress,0,7400,1,60,56,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,mid_stress,1,7401,1,60,56,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,mid_stress,2,7402,1,61,53,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,mid_stress,3,7403,1,61,56,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,mid_stress,4,7404,1,60,53,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,mid_stress,5,7405,1,61,55,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,mid_stress,6,7406,1,57,53,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,mid_stress,7,7407,1,59,56,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,mid_stress,8,7408,1,61,56,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,mid_stress,9,7409,1,60,52,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,high_stress,0,7410,1,24,21,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,high_stress,1,7411,1,23,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,high_stress,2,7412,1,24,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,high_stress,3,7413,1,27,25,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,high_stress,4,7414,1,24,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,high_stress,5,7415,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,high_stress,6,7416,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,high_stress,7,7417,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,high_stress,8,7418,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.4,psi_corruption,high_stress,9,7419,1,25,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,low_stress,0,7300,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,low_stress,1,7301,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,low_stress,2,7302,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,low_stress,3,7303,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,low_stress,4,7304,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,low_stress,5,7305,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,low_stress,6,7306,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,low_stress,7,7307,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,low_stress,8,7308,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,low_stress,9,7309,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,mid_stress,0,7310,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,mid_stress,1,7311,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,mid_stress,2,7312,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,mid_stress,3,7313,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,mid_stress,4,7314,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,mid_stress,5,7315,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,mid_stress,6,7316,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,mid_stress,7,7317,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,mid_stress,8,7318,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,mid_stress,9,7319,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,high_stress,0,7320,1,30,26,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,high_stress,1,7321,1,32,27,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,high_stress,2,7322,1,29,25,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,high_stress,3,7323,1,32,26,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,high_stress,4,7324,1,30,25,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,high_stress,5,7325,1,32,26,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,high_stress,6,7326,1,31,26,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,high_stress,7,7327,1,32,27,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,high_stress,8,7328,1,31,26,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,async_message_loss,high_stress,9,7329,1,32,27,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,low_stress,0,7330,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,low_stress,1,7331,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,low_stress,2,7332,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,low_stress,3,7333,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,low_stress,4,7334,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,low_stress,5,7335,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,low_stress,6,7336,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,low_stress,7,7337,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,low_stress,8,7338,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,low_stress,9,7339,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,mid_stress,0,7340,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,mid_stress,1,7341,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,mid_stress,2,7342,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,mid_stress,3,7343,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,mid_stress,4,7344,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,mid_stress,5,7345,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,mid_stress,6,7346,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,mid_stress,7,7347,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,mid_stress,8,7348,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,mid_stress,9,7349,0,,,0,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,high_stress,0,7350,1,25,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,high_stress,1,7351,1,26,24,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,high_stress,2,7352,1,23,22,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,high_stress,3,7353,1,25,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,high_stress,4,7354,1,25,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,high_stress,5,7355,1,25,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,high_stress,6,7356,1,26,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,high_stress,7,7357,1,26,24,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,high_stress,8,7358,1,25,24,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_bridge_stress,high_stress,9,7359,1,25,23,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,low_stress,0,7360,1,98,89,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,low_stress,1,7361,1,98,92,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,low_stress,2,7362,1,99,90,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,low_stress,3,7363,1,101,98,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,low_stress,4,7364,1,99,92,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,low_stress,5,7365,1,100,96,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,low_stress,6,7366,1,97,89,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,low_stress,7,7367,1,99,90,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,low_stress,8,7368,1,91,88,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,low_stress,9,7369,1,95,83,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,mid_stress,0,7370,1,66,57,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,mid_stress,1,7371,1,65,60,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,mid_stress,2,7372,1,66,61,1,0
grand_sim_v0_3,stability_heavy,0.1,1,0.42,federation_cluster_attack,mid_stress,3,7373,1,66,60,1,0
